"","WT.Mock.1","WT.Mock.2","WT.Mock.3","WT.IAV.1","WT.IAV.2","WT.IAV.3","KO.Mock.1","KO.Mock.2","KO.Mock.3","KO.IAV.1","KO.IAV.2","KO.IAV.3"
"TC0X000034.hg.1",6.14603499613206,6.14427017545355,6.07253630790868,6.19086946398588,6.26770079313461,6.12302888082827,6.0074490618256,6.04882500471814,5.84250752077957,5.83447596222544,5.86934840348705,5.86081819326351
"TC05001366.hg.1",9.75160421860178,9.82210732358217,9.84039004265578,10.0903230538839,10.024697824359,10.2404167321592,10.4419366684883,10.3848061078365,10.5864159494939,10.8494198774467,10.7453610351161,10.8308781247757
"TC08001350.hg.1",3.12462098607309,3.02855704978687,3.06875053585125,3.31561356539612,3.41715434976319,3.26601367224189,3.09543785916296,2.90508132913846,3.0154156261434,3.59294744448715,3.48199280902065,3.55288876300015
"TC04002067.hg.1",1.97844800406067,1.81632145262106,2.10085852587049,2.26886913372505,2.67206635697662,3.26796223454274,2.47149812346889,2.29863513282735,2.93990240371723,4.36062337052554,4.04489086675065,3.71167291519129
"TC07002236.hg.1",6.32385211465833,6.20876630072688,6.20061433313067,6.40070940555256,6.26093502050915,5.90410264050812,6.10462443093883,6.16873828766524,5.73771058221726,5.92542816115311,5.99593116576904,6.04430094887755
"TC02002766.hg.1",4.9941107384011,4.9876553180207,4.84599705753769,4.87696743024699,5.16499502633946,4.59774835936336,4.85169293689912,4.94499779954499,4.50019695435257,4.86215506753837,4.72175657399555,4.66346467177772
"TC01006066.hg.1",4.44911307297763,4.27419872698711,4.17976771279555,4.51127476624558,4.34945093045048,3.96981803462352,4.19306366969026,4.17776296471484,3.86357807019045,3.95342976567084,3.71049798490403,4.10304440234761
"TC11002896.hg.1",5.69393044671416,5.79320311035266,5.6595258483513,5.85473727006387,5.8945528965297,5.69363037820305,5.47893355270685,5.69701538136106,5.23392541714004,5.36238637164673,5.42027350275801,5.55860004407097
"TC19001870.hg.1",7.39409160380777,7.37662290673545,7.34231668722385,7.49849058421123,7.71422997019073,7.30808522697187,7.168409864695,7.31179382238912,7.02583873695865,6.98906028288819,7.11172681826057,7.23178976014025
"TC03000870.hg.1",4.48980723893849,4.31848227640303,4.2807095415742,4.62740834557976,4.69109220322448,4.57582600297436,4.15955707948246,4.37277736234996,4.15608318833713,4.42014715015545,4.52487263445528,4.57113438695542
"TC05001997.hg.1",5.05836868309505,5.13381827317476,4.97349025359154,5.12075593412094,5.12711038745569,4.79660668459298,4.90978332332764,4.98494203763571,4.61380730590421,4.71763091036704,4.63350426865302,4.88025425108065
"TC19001281.hg.1",6.86992852886467,6.82690375189103,6.809283496019,6.97503957107278,6.9309550038266,6.65930267237602,6.76473058620606,6.87328153471586,6.51116102618887,6.57212346851309,6.53111750313211,6.74036185024855
"TC0X000575.hg.1",9.06377621924687,9.10599532079511,9.17740666437668,9.1878098755135,9.18909406290928,9.40829065267937,9.33608900499313,9.26791805619435,9.45163931053782,9.60760390281794,9.56714323572662,9.53320119177849
"TC15002497.hg.1",5.60520873854055,5.78121691326582,5.68896355376993,5.60445253203822,5.4352192321988,5.76402154952137,5.9457682340304,5.85321063277863,6.15369029186708,5.92114816575823,5.97051204119547,5.70989901693578
"TC17002426.hg.1",8.28652832607673,8.32841352550376,8.55624713286262,6.96702819911173,6.89392302309737,7.22423127932638,7.83606158018737,7.65900873047044,8.17925626773348,6.8513161607331,6.9325038563712,6.81484002412269
"TC09001012.hg.1",7.44778034852948,7.33377132193676,7.31693251679971,7.31241763456684,7.43685645717063,7.10985404659816,8.87641283519366,8.89447806962301,8.98136112913267,8.6129197816912,8.69507204343428,8.63815804416724
"TC04002235.hg.1",4.29223649716432,4.39936256310692,4.08421258054821,4.91637784839658,4.91235849293696,5.00400794912608,5.15198536900983,5.09961282093126,5.31000027954634,5.97237500913147,5.97089490987537,5.90632432449568
"TC01003663.hg.1",6.6340744830266,6.74069680696383,6.81357435486138,6.88264081123568,6.84104430739549,7.28191288961981,7.04824189901268,6.8610421871004,7.33917180420005,7.29669947817096,7.21502263439276,7.1498597351526
"TC07002957.hg.1",8.53791856035619,8.50043510306811,8.58200082814319,8.10999988905208,8.0996195619774,8.28864909741899,8.60474869665156,8.58870725047742,8.88226016047551,8.66164581454133,8.70686073655701,8.61146842365591
"TC08001368.hg.1",6.96358684982089,7.00448582062355,7.1168448526692,7.20273549065493,7.19690583419747,7.42286645568887,7.02380409471554,7.02082284619383,7.25819770057763,7.38264189185562,7.37710191053823,7.3242056971213
"TC18000060.hg.1",9.34866291457667,9.31575432778659,9.37060909441895,8.9919808729341,9.02581055976875,9.04052345274712,9.28242074976954,9.26838944057731,9.35091521633227,9.13120391357781,9.15549743249477,9.08927509420029
"TC08000305.hg.1",4.83535588393893,4.83669505774799,4.89792398786447,6.61606768829926,6.81583807985965,7.05710598150643,4.70473326727514,4.82000302902725,4.82921446608274,6.9663510678607,6.99628294533689,6.93879027236641
"TC07002911.hg.1",3.96247349544229,3.69450641657245,4.10988844954172,3.97237908354453,3.90600406560504,4.03558130654709,3.92222452514447,3.89061990004435,3.7842949526972,3.38462594369937,3.30737136189673,3.78068786288805
"TC02000762.hg.1",8.75827804843606,8.77622302563428,8.82401436279092,7.83382760409598,7.92309470693642,8.14653456592459,8.14483299330402,8.02590040981539,8.25594193393133,7.77700769176896,7.486801741984,7.29895898789404
"TC04001305.hg.1",4.2948749891256,4.06801577824759,4.11930888386406,7.54639383527856,7.74117329936182,8.17057121961409,4.44903243079858,4.51473798436292,4.13852804037919,6.01167758843461,5.86788637622052,5.89644120945602
"TC02000599.hg.1",7.33700894809795,7.19231174921256,7.31491867469884,7.06786125094813,7.12284344372623,7.19622440902197,6.92725749705688,6.94828439165099,6.98624437566659,6.90505684943979,6.93419893633906,6.85713363697028
"TC10000946.hg.1",7.57923705463514,7.5880627630046,7.62547866699926,7.29593917923936,7.29064780581069,7.35415675061662,7.57351209519576,7.52289970648176,7.68792074264715,7.31668756343955,7.34475922420501,7.16611548958858
"TC09000036.hg.1",6.20386840519522,6.14325974679124,6.3625607638046,6.20934011858671,6.25275178078457,6.14568217273151,8.7305432093628,8.76492230966834,9.17274064647712,9.06335234404946,9.00590310725702,8.86887251574672
"TC20000137.hg.1",6.73073148616449,6.73713858823059,6.74697135106616,6.85481047275631,6.57333739171101,6.42256265828657,6.4841722362611,6.63479129721511,6.3415024713933,6.34930529434544,6.1741773938655,6.71693590287829
"TC01005867.hg.1",5.84044050378469,5.84028023412579,5.7116510040901,5.849788857569,5.76953143588697,5.52055901942703,5.84298948088276,5.69444186587892,5.44671248048558,5.8822629313733,5.44116467423317,5.75667958039245
"TC01002615.hg.1",6.28034447253742,6.37453026233158,6.33625960419669,5.56431453844503,5.7689733578657,5.85270100348128,6.46198480652172,6.41726062995242,6.77012585634531,6.23174920511215,6.31491060331593,6.25007565810884
"TC02001030.hg.1",8.59302812594126,8.62584390208266,8.6759560157296,8.19968082617786,8.18081919206823,8.46842482760619,8.19711541560311,8.10257699891875,8.37331024205601,8.24200596325603,8.21577427454899,8.17525686582651
"TC03000056.hg.1",7.94912647253379,7.75704467105026,7.85859914024167,8.77665339565172,8.69906169592868,8.96389854980658,7.4389988181784,7.26676870477854,7.46353446553203,7.96226237536161,7.9904448939863,7.79531037132198
"TC05001767.hg.1",6.62808052867594,6.76266712189874,6.80431187951897,7.8812513761021,7.88797715342497,7.879576488837,6.60034596548128,6.74165486831525,6.53439418968023,7.96839391566392,8.06349082012264,7.91512226408829
"TC04001805.hg.1",7.55784843633247,7.42091521509829,7.56634353452705,8.38449262595446,8.34984380725308,8.56242704819521,7.63783118355471,7.4478459785464,7.76711551767387,8.95244136473358,8.94162608372713,8.79613508000312
"TC06002353.hg.1",6.39091659429476,6.46516241741903,6.35713628277939,6.56692952419827,6.5931355878487,6.33043676721834,6.20345025110773,6.47452757861542,6.17908463991722,6.14223676424223,6.16476209983063,6.39194870683902
"TC11001241.hg.1",7.738269208483,7.79005841317371,7.68994609993993,8.53544613363185,8.61334295396617,8.51245553015024,7.56810411267202,7.70398865746524,7.41880845474145,8.64200755417547,8.79658730186312,8.72795788651265
"TC02002830.hg.1",7.22260481098395,7.18704494630141,7.3563970763458,7.01293640365615,7.11368371963235,7.20084612855789,7.56199941632807,7.58636794077493,7.78713444577253,7.81633843413307,7.81908326140054,7.5959775489806
"TC15000841.hg.1",7.17829876846659,7.1403780640613,7.09627697903959,7.62093113040224,7.61121912333316,7.56953086556209,7.18111218316994,7.22719744294935,6.98417273710407,7.66342759841193,7.63924017548215,7.62574308407873
"TC05000218.hg.1",8.03015400163991,7.93805185457897,8.04535392629981,9.22082295806226,9.10119512589375,9.42186408495307,7.94275169026952,7.81541572536925,8.17795770167609,9.01930650928677,8.91754813789831,8.8562360932513
"TC17001581.hg.1",6.95661110443183,6.95294440879322,6.86607467484651,7.00083142497079,6.9650227056117,6.75116426880792,6.84725230957264,6.89952827441075,6.64397137012276,6.67007222377796,6.67038448492095,6.8434216899863
"TC17000654.hg.1",9.50103425894108,9.38411670343559,9.46042325240488,9.487019155199,9.44342721697365,9.50043413183599,8.90508244723291,8.85872987542816,8.98270586732319,9.07511041513374,9.07014599400047,8.98344407038667
"TC12001571.hg.1",7.73241787472543,7.60982456832353,7.66559444660895,8.13074121173005,8.21986322510237,8.27588259360707,8.09472359703466,8.01760592147403,8.15125314154215,8.1310643891151,8.15795081243081,8.01939862943203
"TC10001163.hg.1",10.8897198043572,10.9718508098393,10.978928154093,10.7060276040884,10.6304308442608,10.8595887186125,11.2342293271824,11.1394874808671,11.3040891261229,11.2714333971318,11.2170370287739,11.2405957072578
"TC17000861.hg.1",8.64836281565422,8.63615207655956,8.64123798909432,8.17658732658375,8.23273666320904,8.15285342643496,8.02624040317757,8.07664241750702,8.02988705385288,7.74564592146526,7.7908972610534,7.75245207757288
"TC03001717.hg.1",9.61487296586253,9.59110829371439,9.6680448000187,9.381389970688,9.41013667954408,9.48956362141713,9.9171201812751,9.87611717196696,10.0519519866063,10.0176401904257,10.0198622676096,9.90476998814983
"TC07002185.hg.1",3.63600253981448,3.31418794921721,3.44425336068589,3.87107017805918,4.21302759935765,4.71485662549095,4.32219810324949,4.0781374944939,4.79751044036719,5.16416236499941,5.09093607075855,4.603864501081
"TC10000066.hg.1",5.03713852312885,5.03449685363625,5.0045746045864,4.95230287129597,5.06773053937628,4.74620648450341,6.17868986455705,6.2196030049611,6.49972293778881,6.42749153604589,6.32619892544745,6.09178171366696
"TC11003469.hg.1",10.3430142444061,10.305236056598,10.3712258821343,10.0360900280334,9.97848777657652,10.1776560853897,10.4698520986206,10.4792918920533,10.659517094574,10.5527351424221,10.5440909393566,10.4838160390126
"TC09000035.hg.1",6.34982061428433,6.34313786967603,6.416185280861,7.2720258435653,7.31704849857917,7.70766059454027,6.62601698222873,6.43488875297987,6.88133637043419,7.83124804635463,7.6924599218438,7.56130484860832
