"","WT.Mock.1","WT.Mock.2","WT.Mock.3","WT.IAV.1","WT.IAV.2","WT.IAV.3","KO.Mock.1","KO.Mock.2","KO.Mock.3","KO.IAV.1","KO.IAV.2","KO.IAV.3"
"MT1A",6.26794363155541,6.46520430967417,6.56706763160581,7.25125209799738,7.06527163073247,7.3255886496214,6.51513820761938,6.20511494953076,5.97474205581509,7.3776040252867,7.21791542609684,7.12171943948728
"MT1B",5.44457999434244,5.21189013567963,5.38242232722438,6.54835269893352,6.50782854522885,6.38885957975642,5.36756495985991,5.42759269920578,5.17890071970036,6.22544897884265,6.27575844173135,6.18243770553983
"MT1G",5.73626105924433,5.77549170334231,5.74418626285598,6.6643158303236,6.85423953782344,6.65164415885812,5.40582426382169,5.53050505893367,5.54874320507325,6.66140747339882,6.56533691786687,6.54897176733416
"MT1JP",6.27708745712451,6.6199534548544,6.37167390008151,7.51468106575266,7.48067102315064,7.46158555092221,5.99179540068227,6.25590204564366,5.86841283748612,7.30404263338016,7.40316309918198,7.10891370151828
"MT2A",9.90727337477345,9.62166442739056,9.80321773747394,11.2433199842351,11.2170429569593,11.3055131548717,9.43430307778975,9.22392075781066,9.4862582438857,11.2093217531275,11.1372609933368,11.0396597122498
"MYD88",8.29848949115256,8.27884354082706,8.24053062902589,9.68521085730557,9.5754759593106,9.66473899582756,8.36073668001091,8.2890210778634,8.47715473384479,10.2508605669966,10.227998792323,10.1099091232664
"CEACAM6",6.32941737508169,6.20134773323913,6.36857076792522,6.42922816875828,6.53155348262567,6.47997530542938,8.03795031614766,7.913765146313,8.30180243972801,8.44590899195489,8.39796826209654,8.08693914068338
"ACO1",8.51133018105443,8.40246295528996,8.5539993434935,6.72371194596325,6.70275604089193,6.94244668677556,8.12251742098918,7.99148822084061,8.29399413140576,7.19191853056059,7.20796398996864,6.89642278485664
"NOVA1",5.5059386087859,5.35776881149072,5.50458656951994,5.33995483875709,5.37545165972244,5.27220514752207,7.71050214499745,7.68996350521652,8.00302748806589,7.57457538481394,7.67702479820688,7.38108358955653
"ATP2B1",9.15189854765585,9.15283141574802,9.17861441228187,8.83497221651714,8.83140387696677,9.13124079331283,10.0601853134833,9.93062516156036,10.2068502295851,10.1263998184097,10.027173504485,10.0487778015552
"NT5E",7.20432271308108,7.00644738016168,7.17782553356474,8.64494719367437,8.54882999567188,8.83443505975672,8.08212781308716,7.91432017402543,8.1852644416246,8.74703412889471,8.68158681382181,8.53994530470984
"NTS",4.17782613800508,3.95364306925042,4.26309749274874,3.51282480709369,3.99536515874398,3.87820663857929,7.89488158315883,7.65063460255968,8.33595646227954,8.09163346354088,7.97092413500338,7.87565501985622
"NR4A2",6.8940188824533,6.80527328604421,6.96751467162929,8.06399670450979,8.17689433514774,8.26137894935421,7.54813106217745,7.48609610725848,7.74407292309756,8.11645355940348,8.12472053343641,7.98742507615015
"OAS1",6.03039172616434,5.81076313629168,5.74432608686611,9.10257064974316,9.17987254609217,9.44565224727536,6.04866765578092,5.97988418487185,6.20018055540983,9.51022635210501,9.43597166599834,9.32547664858707
"OAS2",5.16275234451779,5.0757908049495,5.09024323887803,10.6721069327684,10.7264605303848,10.9570099812015,4.97231512201661,5.05420381380954,4.90006301058061,11.1417926002502,11.1444946413362,11.1405868145185
"OAS3",7.80139452646745,7.69256524499023,7.83202774547354,10.1725941083214,10.2335333375727,10.3755264370835,7.834685019109,7.78854250110818,7.92817598394389,10.7069437257892,10.7346626724359,10.5723954834661
"OLR1",6.89405228597715,6.62906782688818,6.94615458824783,9.18287110556122,9.31424629350505,9.6294809197471,6.33011725019785,6.25750833801292,6.59810467383474,8.12226893969449,8.00475898458046,7.86213011776644
"PCDH9",6.58151947879903,6.55399476005277,6.6271289958367,5.64238147910754,5.59711649087428,5.81310942975822,7.01890933238904,7.01430104661663,7.25282946518303,6.92077083500398,6.9945369407154,6.8074933394294
"LAP3",7.03716131410355,6.983153624592,6.98635614541094,8.96539059578187,8.96204137698139,9.20750928205083,6.81213342551107,6.76226453083521,7.00553592184137,9.2568636261245,9.22534489695646,9.10096128850024
"RPS27L",7.31514166229636,7.26698732885178,7.18564199594445,7.31753180834682,7.26412920126519,7.51701051642393,6.29495653274913,6.34905735892195,6.35943635136289,6.22699676485663,6.24403051110869,6.384212940842
"PHF11",5.79894087688563,5.79794366281438,5.79833118419261,6.51271104269117,6.47356804169986,6.7110596402401,5.83839887140806,5.83740804674296,5.9389983968606,7.35367621890514,7.36607389218061,7.14397379529035
"HERC5",6.38020373837061,6.4189495323911,6.49235769842265,10.0512845143586,10.052644176389,10.3164054430696,5.4736494368837,5.3304694008633,5.56782880289133,9.9350606321987,9.83760048624114,9.82166741721031
"NT5C3A",6.12698188644934,6.09757091679641,6.2208274871353,8.7460919353036,8.64225850586897,8.97483860655372,6.27500597119856,6.23861485110233,6.56293629442628,9.2560051558455,9.13793224478534,9.19297383936319
"GCNT4",5.03160934456345,4.98931076228755,5.215670816228,6.08843287753302,6.30731863838668,6.45307715416862,4.7581274412911,4.72754881907517,4.84066659537635,6.25675728729,6.44159076645627,6.26053634482979
"GASK1B",4.37513242500563,4.34395727563564,4.27601909158276,4.36783120140431,4.38048377719087,4.21861433631869,5.82542472379296,5.87863346928535,6.05750577207585,5.61572592684492,5.73102995002487,5.38607993746879
"NME8",4.37151891351232,4.17238904587941,4.19493534818608,4.23680015923084,4.19331881763707,4.12225060082969,4.96905651211685,4.83676852629752,5.20225307678626,5.27718753110527,5.30372436248179,5.19494313004794
"PDE1C",5.20647934676405,5.15953767215772,5.38242354997993,4.5572045328419,4.21625436761491,4.64470219961989,3.54071840578564,3.7312435769897,3.67693973115975,3.61053620096897,3.4014993345154,3.54962239209437
"PDE3A",4.90600741904766,4.74800403855652,5.01973041956868,4.83730383776453,4.83323803987746,4.90972895782112,8.35747011903645,8.36259830959229,8.78557242025385,9.03822922587675,9.07382350047295,8.87908282056272
"PPME1",10.0149620243049,10.0989644420179,10.140086895882,10.033826684213,9.97674107182566,10.2041721993096,9.01813950372848,8.91465028139022,9.23811527158979,9.15181882640446,9.15463475201431,9.0338665052766
"ZNF107",6.56882200546663,6.85656757765794,7.04510479504002,7.95789432970714,7.94024598216479,8.5882184716231,7.38560247816434,7.35202744509421,7.81413073088725,8.90383585308453,8.68369494634012,8.7057248186678
"PDGFRL",8.53659592711737,8.35363145408733,8.43444660096521,9.60968079704115,9.52171266675407,9.63658924781587,8.76831061283056,8.87095224807277,8.86495569502507,10.0577642686398,10.0559883361033,10.0247067840601
"PDK3",7.3468413349004,7.48745045192482,7.50823414619851,5.94543830347752,5.83199899256817,6.30405184561752,7.41139099981196,7.27694150663422,7.77747130223204,6.64936750333005,6.71425394144471,6.55711270098301
"ERAP1",7.42590838654777,7.40644865790931,7.47775929120407,8.56824059948593,8.50998247572918,8.7854917396667,7.71111080840439,7.55621995935651,7.88579005872346,8.9693581091445,8.97770536795448,8.87684915684797
"VIT",5.00561358033682,5.05898828417756,5.02269085391955,5.13760161742278,5.17414583723955,5.06367393910983,5.97634381387707,6.05922509611917,6.25168482527474,6.0847852927841,6.01769220328868,5.96829293528029
"SERPINE2",6.9122665398555,6.83664284603489,6.81942986593609,6.94938125171627,6.82982016545378,7.00894522675489,5.86435855937003,5.78500520929268,5.7985100806282,5.90882346729997,5.79697439096721,5.75381437295962
"PLA2G4A",6.36883554641436,6.63216764232924,6.7305623501178,5.89762662267989,6.07132041072085,6.50535579885509,9.34058986784967,9.26581924032794,9.62502329106021,9.50123585735348,9.44404061235851,9.39848011077792
"PLAU",7.90009653277632,7.80230911296009,7.79053626812893,8.48342398393984,8.41501448608034,8.56921048918907,7.07795694588098,7.1040221857896,7.05862323047057,6.93504047800218,7.13398665271327,7.01706658579293
"PLAUR",7.37996890374755,7.27412187073717,7.33447822340783,9.34977427274419,9.42683349959098,9.71341812375043,7.11737083129683,7.03648862219592,7.12661774166475,8.24822997346872,8.2343840484343,8.02907034466624
"PLD1",6.56554836760641,6.4917083249324,6.58298388561631,6.18806090274645,6.20644023157449,6.38298966258422,7.38380434521139,7.30187713204082,7.61098000847125,7.53898317602657,7.51631789158201,7.35723291699721
"PLSCR1",5.79810276050348,5.73190986329342,5.79552575245779,8.52681857839801,8.52917549502204,8.80130429502985,5.98309031802271,5.90826054056143,6.21910324420866,9.02860041913623,8.94541274113275,8.81853120375041
"PLXNA2",6.48082497032056,6.58017487386817,6.42565612567155,6.63897108832188,6.6060176125848,6.50170555860279,7.13346872545896,7.2237721020377,7.26910981459003,7.71247347793431,7.7297697516061,7.58827373727305
"PMAIP1",6.04490924537729,6.13516718617653,6.3534252266523,8.44208958098612,8.52249734733328,8.96520234220737,6.29539361864696,6.05462461014386,6.60527248603035,7.70431150998385,7.57667092420013,7.54606622306219
"PML",7.04160035977427,7.03537242025723,6.95713313023319,7.91279802819806,7.93611315017409,7.91783883079392,6.97584528965332,6.91139392319153,6.83054184119207,8.10909048739236,8.11105739009844,7.95914852010806
"ARMCX6",6.65517358380478,6.7503755296816,6.94551938703333,6.70557856137448,6.70994978022734,6.84485901710651,7.63853655205788,7.60813443214841,7.96623487072273,7.93502506189717,7.82223046029912,7.74876926824575
"USP53",7.39754352659902,7.45982450733227,7.46703476269677,7.11118534664486,7.15789069143745,7.49067579141937,8.34946415771996,8.32646839862088,8.63891590549805,8.42862507237644,8.35989295932023,8.30202593392669
"PARP14",7.27781693860295,7.22643771520889,7.31144234266994,10.2422848015612,10.1726046999126,10.4034243768079,7.30026101125284,7.24021700489767,7.60982121325303,10.8970831377559,10.8148271610788,10.8076672015318
"MANSC1",6.87995870527251,6.85142540510348,7.0175908155491,6.84934332379528,6.76388252777541,7.12373558501104,8.17386254344467,7.97776061061484,8.62493952502034,8.07233419773978,7.98823627624936,7.92169173030513
"XAF1",6.20503709999953,6.15267132081348,6.09232080790976,7.64990850124546,7.73661675218511,7.80960139508735,6.10176158000709,6.13688689032721,5.90041735286036,8.12904198444668,8.13348664048027,8.15814480176992
"SAMD9",4.45862585655364,4.46020561699954,4.40288824624868,9.05484276313401,9.08987145421185,9.45941645025033,4.60454573893417,4.19147466397617,4.47913429172215,9.3944780769536,9.3573297830537,9.33771820209514
"SYTL2",5.90008013865002,5.72822237277414,5.80217190471492,5.33396228808321,5.05112742210416,5.56216870880335,6.92093736648969,6.5725224587484,7.14371923861592,6.62143887942539,6.71103182622626,6.28384749310445
"PAQR5",10.0739506568855,9.94980888629148,10.0438163324843,9.62786170927081,9.47048623873965,9.64788814143531,8.48721356005946,8.33902648173476,8.5237386599044,8.1461115373224,8.07849166311206,7.8397451350934
"ZCCHC2",6.78211866151044,6.61633603155714,6.72289978748221,7.23937347226696,7.2282796640275,7.50552763489015,6.85378922720581,6.65938489481469,6.99179304505097,8.01145379477443,8.08592226447431,7.82306202569609
"RNF43",7.07226097622356,7.14219570570075,7.2086636532031,6.76827894000293,6.87444147448427,6.95711422626431,7.67275718293017,7.68765646816866,7.78994183023006,8.12556913356158,8.15116098360165,7.96040591384042
"HERC6",6.76328959933599,6.64309136205249,6.76080724058678,8.79245647794464,8.73560885905104,9.06260791605053,6.50433025641197,6.38070982488019,6.70250873926,9.30272769865405,9.21427982127588,9.14248741713065
"CCDC198",5.83121904072405,5.77017916965614,6.00214844397212,5.31003273401588,5.27077654397538,5.63062828515615,4.41873938822719,4.4916465279548,4.66504794416513,4.55044235984521,4.32161886345671,4.35504613291302
"TMEM140",6.36111386278478,6.53395761319345,6.49185812911197,7.96750222010648,8.03646794942355,8.25069629404691,6.37526456061081,6.29876531288247,6.48686075345163,8.74375561309749,8.64218300680627,8.55189007057429
"DDX60",4.89946446265336,5.06267118836253,5.05936703438801,8.09513066611992,8.00900936110005,8.37998974436747,5.22755523426267,4.93316806263844,5.46545308953933,9.55667850786983,9.43933026443345,9.43544787152825
"DOCK10",7.99171858869148,7.96395721597548,8.07290478258159,8.27313398401965,8.25956039010396,8.55631480984175,6.61532871310474,6.49604226260719,6.87868017236069,7.30465608715098,7.32800102941083,7.1164517655951
"PRR11",8.94278778538732,9.01581559446881,9.09404932152805,7.73694151671986,7.67879495795495,8.15285066229557,9.06186647914543,8.86253650192502,9.33519802952707,8.55073848497835,8.58999008454195,8.40652481382761
"PRKCA",9.270842013311,9.24203148482774,9.26490353485936,8.11177735306233,8.10197158982863,8.34077142156311,9.63412011542348,9.56361627405104,9.82841679764753,9.09086705156045,9.1655103826416,8.94086144906061
"PDGFC",6.18951619124478,6.21320208648368,6.27368300442966,5.64973752848224,5.8329351256954,6.05996099674594,6.95998817405345,6.81194773903433,7.30691794610043,6.97808026732194,7.04548792930552,6.80588140519562
"MAP2K6",6.26605083149856,6.22694449533426,6.33037641401687,5.88957344558099,5.94289220547731,6.16160851643845,6.36472163385692,6.39618263001116,6.65330109150743,7.22413196302776,7.34371731286403,7.07743011342917
"EIF2AK2",9.29060278414407,9.41097850914638,9.41482751414673,10.8528352693639,10.7651854574543,11.0511933923132,9.19808855046484,9.03407865002025,9.42885055868544,11.3314900632389,11.2066663695362,11.2514048438109
"KIAA1217",6.62071615968477,6.55067080752544,6.5901946900873,7.28379536786606,7.29674504250953,7.39466687813719,6.40904778366736,6.38166084335782,6.36938999838632,7.39903302037093,7.54511880409017,7.35976561570187
"GPCPD1",5.80084660344024,5.91845235840207,5.99172490023904,5.78789836299439,5.78684430391778,6.08254481627342,7.94958150351887,7.94168542710878,8.2817063427562,7.90478198227615,7.8942701233601,7.73091902537452
"DNAJC12",5.08631757352219,5.13243465544958,5.27989034348584,5.05417480876548,5.16509855386338,5.17843543313781,7.27114684004709,7.30458477043081,7.71156987676804,7.60292901120538,7.5924497723147,7.32075644520024
"VTRNA1-3",7.35214001609922,7.17260665372212,7.2384286344393,8.02439645042912,8.3373973644072,8.40762399472876,6.66159632050055,6.78106378600954,6.86019432767276,7.91988821786023,8.05513186843132,7.61389713811087
"SUCNR1",3.82495962908922,4.27269868153267,4.46678165447175,4.47253559841077,4.8902865530171,4.69767792663454,8.24978452859156,7.90051728319106,8.43645661586528,8.14239219392561,8.02804136466072,7.90784955136102
"B2M",8.91730070699687,8.84910027590977,8.90533996325475,11.1150040216598,11.0776408426312,11.2213545408586,8.81052187049536,8.83025392008836,9.06726159061845,10.9804337173061,10.9190876413823,10.8825896354512
"FMN2",7.84512926564135,7.57847141249972,7.80603719172693,7.49012702274807,7.55466673202619,7.62066192512962,6.19700844849084,6.23552368882384,6.52225918275015,6.18721181991695,6.34222152112308,6.19855920705021
"ZC3HAV1",8.04879331391413,8.07205504907463,8.12280409427589,9.43523202868435,9.47437951210025,9.71937210078238,8.02438932205433,7.90387804136796,8.23687863890445,9.40914671879711,9.38770572838066,9.22901914563076
"TCIM",6.28827134764519,6.43791573148927,6.57341207186642,7.38427949270085,7.35181655049349,7.58806231375103,8.02845943116129,8.02442033914986,8.21554087916577,8.96740972519754,8.89746138049252,8.68394363555833
"PRTFDC1",6.69954537107256,6.71844821125941,6.75955995328484,6.23708004459072,6.46609722095885,6.56993666012312,7.53397273317405,7.58514516691746,7.88792550662476,7.60839779859393,7.71931357908982,7.53688860318342
"PSMB8",6.66784100954503,6.67821999017193,6.61890192464595,7.98736015901279,8.09772825645726,8.13313398287993,6.47986449861279,6.61454913213663,6.54194946154554,8.33332278221626,8.28568747513668,7.97751515198499
"PSMB9",6.32493178899608,6.21164101647488,6.40295276750809,7.72754233965596,7.61734445632726,7.82696557479286,6.14274235723877,6.30329661853689,5.93494504201296,7.78570364767471,7.70101884959019,7.38536253442808
"ADAMTS9",6.05839732790857,6.01213140936216,5.99471801869717,6.23634012798401,6.2035051846324,6.30348612801608,5.10183873156784,5.18553307127139,4.85598019071799,5.15256176004114,5.09822555634188,5.17983956950172
"ZNFX1",7.42107454978773,7.33150567086217,7.38776553426326,9.17251697335071,9.22687522053072,9.42881255296445,7.51685421076746,7.46731202483802,7.61949681750053,9.55387428631789,9.60798964757123,9.42167862607631
"PSME1",8.98087923759024,8.93984843419517,9.00627936373469,9.71994300218201,9.80034422217453,9.9407794282372,8.80299130137736,8.75840355099952,9.04985511647781,9.9512592346665,9.99937439992111,9.86093427532107
"ATP10D",5.31159159966711,5.27847028255508,5.14795024090486,6.10232655209383,6.1688716915379,6.40175234974387,4.8346480039365,4.99243110206687,4.80615634992425,6.02000138085651,6.1235712877673,6.02804546278964
"PSME2",8.54814268681427,8.49854019879788,8.59789932741633,10.0199817721116,10.0926795906774,10.2727987389679,8.36621166690136,8.2549718549016,8.50858947592278,10.0135081532501,10.0232309316254,9.87697618878126
"CEMIP",6.19307436999464,6.07982344541936,6.08840308535037,6.25054939248872,6.15394675124733,5.98562035042412,7.13352074988024,7.32554044334007,7.37352455082096,7.14913766741343,7.20899057883263,7.12912112714654
"CLTRN",5.27793492350818,5.17264411237648,5.3082040946045,6.12273523334821,6.16019380146157,6.46924317612838,4.26675974008682,4.02856895269648,4.20694347572259,4.09700190023197,4.29012662413463,4.18220625984107
"PTGS2",6.67611209155319,6.76787743266545,6.70935100007893,6.51720751847173,6.50752188232278,7.08682055367639,9.84270272511174,9.77616722869402,10.0627005016647,10.2867717748681,10.2311054801856,10.1454041925283
"HEG1",7.64048072046046,7.54798705293899,7.64666959935819,7.99908736963897,8.09087770483006,8.27753952130361,7.42409939443007,7.45721326039104,7.61578141181043,9.00866169740423,9.02949449400887,8.91016484490751
"ZNF608",5.86916127857793,6.06689895494127,5.92582792515252,6.15447536820174,6.0111760781015,5.89643399535786,7.1716630179385,7.18911808926029,7.37800522658898,7.72551903844479,7.67921395573757,7.5609535024669
"MARCHF4",7.60092697319038,7.4176210749087,7.50985849499699,7.86483056988763,7.83385595745578,7.92824630776865,6.7364463173942,6.83209798637389,6.4706515251014,6.68821967139642,6.73897696329424,6.73483070492028
"FAM135A",7.21950727096783,7.23200870536515,7.32890135761179,7.71507224558758,7.68995713793975,7.95625756521566,7.25449709539874,7.19652179960407,7.44121516009503,8.37887748508354,8.31142530021567,8.26557737694631
"RNF213",9.02254493957081,9.01188689823675,9.00107411738894,10.5107669084462,10.5047461360518,10.6389185414173,8.82134089215359,8.92421478535781,9.02659492089307,11.0808509331433,11.0612096271933,10.9358628588481
"PTPRD",6.41859143408295,6.38885053980262,6.51281202038933,6.17624650312826,6.22303830121442,6.46051589364246,4.83430263735445,4.94204714495299,4.73303235002674,4.7539335333963,4.71878717048751,4.80134959901306
"ZNF462",9.07534655157888,8.97998159507838,9.06453348019556,9.4756374629571,9.46396053989625,9.5753209158791,7.65982427859104,7.69299877992121,7.93387007407315,8.42714093575441,8.36994119011571,8.31453446285733
"RAB3B",9.43003892007463,9.2480348015196,9.35827627957336,8.49264889746872,8.42418735927399,8.59387170740868,7.46085865674777,7.33743121942842,7.6261780823991,7.04830153273509,7.16294846829376,6.82559873626871
"PLAAT4",6.30051682164893,6.42927465611361,6.26071145587775,7.22713882382294,7.11257790943681,7.36144222383771,6.17084128711078,6.25722562524216,5.94333139457046,7.35767040962729,7.52002898705251,7.47749067841069
"GNB4",7.6025150349905,7.59606236508531,7.67262700091104,7.88943645938301,7.93747642675143,8.06107786222005,7.20910518552894,7.08236653525088,7.36037394636929,8.60544409952603,8.6322713258753,8.38671269113349
"RBMS2",8.62905680246279,8.50675194948562,8.64491608965484,9.21711933140111,9.19948032290404,9.42963137259648,8.38420660305959,8.37137871652001,8.6102375878083,9.54918537440803,9.53354851864868,9.41931022395926
"BCL2A1",5.52446071155225,5.20710039012218,5.35882114739328,5.98134953943872,6.37579413780814,6.71546411626621,4.56191414512332,4.33399452592952,4.63632845022752,4.68192558042936,4.67452258602185,4.51400331839294
"RGS2",6.17526140334265,6.03616448045696,6.1549843301034,7.27544646820074,7.15483721770265,7.50420236761217,6.25121150706385,6.03862627800184,6.28017237479378,6.63643810650825,6.54359153633875,6.42905558195086
"EDA2R",8.65772679418582,8.57303888570573,8.66272612354923,8.61312011422014,8.61904051886439,8.76082980925347,5.54412277053911,5.55266609822554,5.36919788843199,5.24643307416971,5.26955355878964,5.42983121723898
"SORT1",7.6547413282726,7.56658187016997,7.60638414565196,6.82742483196143,6.73264884094919,7.10136821859451,8.04506822649428,8.0277880728389,8.35725392776626,7.93318474064889,8.0167447155015,7.8554297443889
"CEACAM1",6.24601473960285,6.1250048460885,5.96475675381293,9.1419893035389,9.27677843767056,9.43376816676026,6.7338329630284,6.74259908224289,6.82288245513041,10.1954899811027,10.212843654307,10.0386900207731
"CCL5",6.243085442685,6.06371362844243,6.26305038899483,10.7984711772414,10.9875056404463,11.0876329737115,6.26305038899483,6.30318742471065,5.82903625768606,8.98136422874489,8.98102335494092,8.79285363463787
"CCL20",4.19729692057186,4.11152010637192,4.08008892041996,5.29360887821866,5.33030183687718,5.8077196077028,4.21084488412851,4.30325580820595,4.53262465228967,5.17460540024653,5.21412666768535,5.03105991816971
"CXCL11",3.68334220384874,3.55014945949527,3.46177064342308,6.91935137235278,7.05778577488057,7.67073288497894,3.83783384319201,3.56880264550437,3.50100484930547,4.71461327406619,4.8256859887999,4.60620296186199
"CXCL5",9.88164730719927,9.96282592258972,10.0412243113496,10.478819590799,10.5569973326788,10.8304416499738,8.63008250662121,8.22525975131974,8.89589921536703,9.57424657989839,9.4837475827764,9.39495693257391
"SDC4",8.34446243438219,8.18819228813268,8.34078632203561,10.1150356386312,10.2715407191303,10.4373528287568,8.29104858759291,8.23441945396103,8.50686643608761,8.97577004293695,8.90212947118406,8.83530751676993
"EPB41L4A",5.01814117510378,4.91938446897272,4.88200610754106,4.96786885554061,5.00520827932459,4.78246275302219,7.08612921287432,6.86011010436787,7.36749035977134,6.70121300191252,6.73305440217564,6.50497511416915
"SLC39A8",5.32068520737945,4.89122585790813,5.28124409693668,5.17694353191473,5.33655223101062,5.5892949284137,6.47840795058451,6.38317976099935,6.9750635972289,6.9014700755138,6.86420088492061,6.59396354638621
"IFIH1",5.40385352910984,5.53538130432923,5.63985169874504,10.3938064176374,10.3821772345244,10.6916585854919,4.73911417711552,4.51680945677437,4.69603122431976,10.1757240820227,10.0645165063338,10.0467296965612
"ERAP2",4.75614798179509,4.70061547411839,4.66686505855321,5.80204665135952,5.80086574759055,6.17386924830193,4.59391272731345,4.66197134464747,4.73210185928054,6.0945090345984,6.21929116866096,5.82254268402373
"NFKBIZ",6.01221353576683,6.10135435763635,5.9291459388612,6.90134586502965,6.95847257675285,7.18685473703325,6.38050684470295,6.31037036554046,6.45933718589611,6.97218018253461,6.94770824255946,6.71904108372722
"PURPL",6.57520759181617,6.53547790412409,6.57423689326597,7.36691187908658,7.31731141804706,7.81618524140062,4.39384753509957,4.17419916890797,4.48178965900219,5.09710589931062,4.86642231048689,4.73753638546721
"CNTNAP3P2",9.48321753168239,9.44013861624607,9.48988586394536,8.93250626455631,8.91772309897639,9.12033581136396,10.2785414516838,10.2491424387041,10.4858851212985,10.4161560441651,10.419920774073,10.2773304876513
"FLJ32255",6.12196036188544,6.21091023958258,6.2365960270967,6.88118401371686,6.86042593248728,7.01940516913127,6.08550178198254,5.52766007085171,5.47607837864902,7.48389205444282,7.64449260681148,7.27303892203054
"MT1HL1",7.75117787808695,7.25370823450731,7.76724513827339,8.6647788618823,8.51035783783877,8.27124081896141,7.15148703646815,6.96450537909414,6.98454499327863,8.19743136676779,8.38146784377002,8.22216583017774
"EMBP1",5.7812449852401,6.12021679977065,6.09821293754576,5.825691186528,5.73740441281954,6.33513195394377,4.76647071292021,4.6478203337474,4.95597908414942,5.19517555422505,5.1129877565315,4.80262911636646
"PARP12",6.57307129506902,6.60633786332395,6.54224818210114,8.95530812002014,8.95996224824135,9.2317791612662,6.45699584493224,6.36234192265469,6.59213450925138,9.59663480797282,9.66818635627111,9.47171818569186
"CDCP1",7.96220072355421,7.88766661094541,7.91207042483159,8.26481983892477,8.27157499835865,8.2566976403776,7.21406772288963,7.17366668100242,7.10382206265801,7.1933899253133,7.24634863934214,7.18926342121055
"SKIL",5.42371356292032,5.70299664373459,5.50991534581477,5.42259945173318,5.17149240217027,5.69396124792251,6.47431751003957,6.45144760112518,6.84309779326285,6.91234859833707,6.3866267660576,6.44982795677948
"GAS6-AS1",5.78646782244558,5.85457808902942,5.80977882939573,5.37279803122188,5.39868462976165,5.15016471577239,4.74711116237137,4.76512712186034,4.71985911296934,4.62984618739738,4.48071232169215,4.16396920847236
"BMP5",7.4482722934288,7.49777017941474,7.67892085154218,6.96438253163601,6.75130723573309,7.39045898026341,8.57949515938826,8.48817509856121,8.85173627060376,8.36847716475541,8.36210679837164,8.24655557400805
"BMP6",7.89363207803348,7.82959256758462,7.88548170300448,7.88430457963092,7.9044352849663,8.01450874133283,9.05109330250273,9.08809212269743,9.38872608827575,9.0619076407733,9.07088207678146,8.89025889878585
"SLC7A2",5.76233844627422,5.79954641538871,5.96755068894528,5.22335540726606,5.54120300538805,5.58818735964687,6.6176315918662,6.7206373217409,7.0847694656694,6.43146929068984,6.8319438939683,6.49832856903761
"SLC9A2",5.33749203430249,5.17439424163577,5.36400448221095,4.8802082405008,4.84411843498798,4.74381977264878,7.23948120050752,7.18484342091155,7.62461167094061,6.90709955179398,6.9544656828847,6.72968644513912
"SLC12A2",7.94767041933946,8.30886251869694,8.37525761999114,7.43239944986139,7.54691944578568,8.0401041335353,10.3378144249508,10.1635269104095,10.376864549331,10.4022613782124,10.1399276217508,10.3736636792331
"BMPR1B",6.67315980548307,6.66056401590191,6.66475339530951,6.12817706398639,6.15058314680343,6.42456165840719,7.56445512746142,7.49443693183776,7.81789966415352,7.59200647643488,7.57227055479413,7.45825585663415
"SLC22A3",8.26786124690116,8.30591349981761,8.21010320410576,7.38381679740955,7.488484269003,7.72829287284464,9.148148688303,9.16007866348928,9.45195999567871,9.09804315076926,9.15608432113708,8.97151366197688
"SLPI",6.34849569529274,6.0147121830448,6.1888895582353,6.40742103294964,6.43310102429983,5.93239244277885,8.70597743551018,8.80733889863047,9.06108080367803,8.82160372660246,8.96116538280513,8.8316014974277
"SOD2",8.39555418053336,8.31011101705347,8.40001955217499,9.72779083034671,9.66377689511346,9.95516327284269,8.19161571973515,8.03834286851445,8.2117454558469,8.6141276448552,8.56545082050966,8.43651803391723
"SOX2",7.56900646462325,7.56495822573368,7.66374180680073,7.44274815125819,7.57291914599141,7.72383763267636,8.30959627023327,8.1093332927894,8.42936751359052,8.56039481494658,8.83230760141228,8.49324428328665
"SOX4",7.79581883314796,7.75388228656635,7.6979139280208,7.53831906780355,7.70414070233573,7.87271343623918,8.88192830553908,8.78359705715382,9.06578472580224,9.1417576809621,9.12051126222692,9.07406509235659
"SP100",6.43505136404229,6.34635573219712,6.42704654923704,8.65307339823305,8.65050068521042,8.91746011469822,5.7998713595497,5.64224782400206,5.95864725189588,8.74305099140849,8.73031973828765,8.60056064750567
"TRIM21",6.89663616036908,6.69003351857769,6.76424432258613,8.96696508872977,8.94459776266868,9.19776081276967,6.7065480213434,6.69096226529587,6.84091470467742,9.56632662432348,9.59599390124965,9.42792069957416
"STAT1",9.41202495933154,9.51789312898917,9.59273114245317,11.3041161218848,11.2860990948974,11.4575294755308,9.03710663086249,8.95628594596346,9.26902730418386,11.4483025694767,11.3867205437918,11.4003812261204
"STAT2",6.85929982679466,6.89331151347797,7.01159753337081,9.50570507662616,9.46881513901569,9.71119518008327,7.15450233162878,7.0806211692737,7.36459464153792,10.1514221845404,10.1503729283041,9.98169054549939
"STC1",7.52975517730647,7.17026859285229,7.43206472798367,8.27315874733218,7.97968263852892,8.25263976986673,8.78878804823121,8.75007026939868,8.94134765095267,9.08653428808037,9.07261946742296,8.85382890301156
"CDKL5",7.90243237392114,7.86633611926708,7.91970291767743,8.4859229639884,8.49647992005781,8.70166259421302,7.7774451909186,7.67999439099665,8.00399484769632,8.99806910745974,8.94056822574445,8.87328812180306
